DMIS ID Facility Code	Facility
8708	8708	KANSAS CITY SUPPLY POINT VET F
8709	8709	WHITEMAN AFB VETERINARY FACILI
8710	8710	FT LEONARD WOOD VETERINARY FAC
8711	8711	FORT RILEY VETERINARY FACILITY
8712	8712	MCCONNELL AFB VETERINARY FACIL
8713	8713	SOUTH EAST REGIONAL VET CMD
8714	8714	TV DISTRICT VET CMD
8715	8715	FORT CAMPBELL VETERINARY FACIL
8716	8716	NASHVILLE SUPPLY POINT VET FAC
8717	8717	MILLINGTON VETERINARY FACILITY
8718	8718	LITTLE ROCK VETERINARY FACILIT
8719	8719	REDSTONE VETERINARY FACILITY
8720	8720	COLUMBUS VETERINARY FACILITY
8721	8721	GC DISTRICT VET CMD
8722	8722	FORT RUCKER VETERINARY FACILIT
8723	8723	MERIDAN FI VETERINARY FACILITY
8724	8724	PENSACOLA VETERINARY FACILITY
8725	8725	WHITING FIELD FI VETERINARY FA
8726	8726	KEESLER AFB VETERINARY FACILIT
8727	8727	ELGIN AFB VETERINARY FACILITY
8728	8728	TYNDALL AFB VETERINARY FACILIT
8729	8729	FORT MCCLELLAN VETERINARY FACI
8730	8730	BIRMINGHAM SUPPLY POINT VET FA
8731	8731	FORT BENNING VETERINARY FACILI
8732	8732	MAXWELL AFB VETERINARY FACILIT
8733	8733	ALBANY FI VETERINARY FACILITY
8734	8734	SR DISTRICTVET CMD
8735	8735	FORT JACKSON VETERINARY FACILI
8736	8736	CHARLESTON AFB VETERINARY FACI
8737	8737	SHAW AFB VETERINARY FACILITY
8738	8738	FORT GORDON VETERINARY FACILIT
8739	8739	ROBINS AFB VETERINARY FACILITY
8740	8740	ATLANTA VETERINARY FACILITY
8741	8741	SA DISTRICT VET CMD
8742	8742	FORT STEWART VETERINARY FACILI
8743	8743	PARRIS ISLAND VETERINARY FACIL
8744	8744	HUNTER VETERINARY FACILITY
8745	8745	JACKSONVILLE VETERINARY FACILI
8746	8746	MAYPORT FI VETERINARY FACILITY
8747	8747	CECIL FIELD FI VETERINARY FACI
8748	8748	KINGS BAY FI VETERINARY FACILI
8749	8749	MACDILL AFB VETERINARY FACILIT
8750	8750	PATRICK VETERINARY FACILITY
8751	8751	ORLANDO VETERINARY FACILITY
8752	8752	KEY WEST FI VETERINARY FACILIT
8753	8753	ROOSEVELT ROADS VETERINARY FAC
8754	8754	BUCHANAN VETERINARY FACILITY
8755	8755	MACARTHUR AFB VTF-FT IRWIN
8756	8756	EL CENTRO VTF-FT IRWIN
8757	8757	PT LOMA VTF-FT IRWIN
8758	8758	GOODFELLOW AFB VTF
8759	8759	ALTUS AFB VTF
8760	8760	VANCE AFB VTF
8761	8761	MOODY AFB VTF
8762	8762	HOMESTEAD ANG VTF
8763	8763	OHIO VALLEY DISTRICT VET CMD
8764	8764	CINCINNATI MRE VETERINARY FACI
8765	8765	ANSBACH VETERINARY FACILITY
8766	8766	BAMBERG VETERINARY FACILITY
8767	8767	BAUMHOLDER VETERINARY FAC
8768	8768	CAMP DARBY VETERINARY FACILITY
8769	8769	CAMP RED CLOUD VETERINARY FAC
8770	8770	CAMP WALKER VETERINARY FAC
8771	8771	CHIEVRES VETERINARY FACILITY
8772	8772	EUROPE RVC (ERVC) HQ
8773	8773	FT MCPHERSON VETERINARY FACIL
8774	8774	HEIDELBERG VETERINARY FACIL
8775	8775	HOHENFELS VETERINARY FACIL
8776	8776	KAISERSLAUTERN VET FACILITY
8777	8777	MANNHEIM VETERINARY FACIL
8778	8778	SCHWEINFURT VETERINARY FACIL
8779	8779	SEUDVC HQ
8780	8780	STUTTGART VETERINARY FACILITY
8781	8781	VICENZA VETERINARY FACILITY
8782	8782	VILSECK VETERINARY FACILITY
8783	8783	WIESBADEN VETERINARY FACIL
8784	8784	YONGSAN VETERINARY FACILITY
8785	8785	AVIANO VETERINARY FACILITY
8786	8786	F.E. WARREN AFB VET FACILITY
8787	8787	INCIRLIK VETERINARY VET FACIL
8788	8788	OSAN VETERINARY FACILITY
8789	8789	RAF FELTWELL VETERINARY FAC
8790	8790	SPANGDAHLEM VETERINARY FAC
8791	8791	NAPLES VETERINARY FACILITY
8792	8792	ROTA VETERINARY FACILITY
8793	8793	SIGONELLA VETERINARY FACIL
8900	8900	USMTM DISP-SAUDI ARABIA
8902	8902	35 MEDICAL GP/SGD-MISAWA
8903	8903	USAHC CAMP HUMPHREYS
8904	8904	2ND INF DIV-KOREA
8905	8905	4 USA MSL COMD-KOREA
8906	8906	38 ADA BD-KOREA
8907	8907	USAHC-CAMP WALKER
8908	8908	USAHC CAMP CARROLL
8909	8909	543 GEN DISP CAMP LIBBY-KOREA
8910	8910	USAHC-CAMP HIALEAH
8911	8911	560 AID STA CAMP HOWARD-KOREA
8912	8912	USAHC-CAMP RED CLOUD
8913	8913	USAHC-CAMP CARROLL
8914	8914	430 SURG ANNEX CAMP AMES-KOREA
8915	8915	BN AID STATION CAMP MERCER-KOR
8916	8916	USAHC-YONGSAN
8917	8917	USAHC-CAMP LONG
8918	8918	USAHC CAMP MARKET
8919	8919	K-16 AID STA YONGSAN-KOREA
8920	8920	AID STATION-CAMP COLBURN
8921	8921	USAHC-CAMP PAGE
8922	8922	TORII STA DENT CLINC-OKINAWA
8923	8923	MEDDAC BANGKOK-THAILAND
8924	8924	RODRIGUEZ ARMY HEALTH CLINIC
8925	8925	BMC LEEWARD POINT
8926	8926	BMC ARGENTIA
8927	8927	BMC AMMUNITION SUPP VIEQUES
8928	8928	BMC NAVCOMMSTA THURSO
8929	8929	BMC NAVSUPPACT HOLY LOCH
8930	8930	BMC NAVSECGRUACT EDZELL
8931	8931	NHC LONDON
8932	8932	MDCL SPRTDET MCMURDO STATION
8933	8933	MDCL COMSTA EXMOUTH
8934	8934	NBHC NSF DIEGO GARCIA
8935	8935	BMC NAF KADENA
8937	8937	BMC NSGA HANZA/TORII
8938	8938	BMC YOKOHOMA
8939	8939	BMC CHINHEA
8940	8940	BDC BERMUDA
8941	8941	BDC COMNAVBAS GUANTANAMO BAY
8942	8942	BDC NAVCOMMSTA NEA MAKRI
8943	8943	BDC NAS SIGONELLA
8944	8944	BDC NAVSUPP NAPLES DET GAETA
8945	8945	BDC NAVSUPPO LA MADDALENA
8946	8946	BDC NAVSECGRUACT SABANA SECA
8947	8947	BDC NAVACT HOLY LOCH
8948	8948	BDC NAVSECGRUACT EDZELL
8949	8949	BDC NAVSTA ROTA
8950	8950	BDC NAVFAC BRAWDY
8951	8951	DCL ANNEX GROUP OKINAWA
8952	8952	BDC MCAS IWAKUNI
8953	8953	BDC NAF ATSUGI
8954	8954	BDC COMFLEACT SASEBO
8955	8955	DCL ANNEX GROUP YOKOSUKA-JAPAN
8956	8956	BDC NAS AGANA GUAM
8957	8957	BDC NAVCAMS WESTPAC GUAM
8958	8958	BDC NAF MIDWAY ISLAND
8959	8959	BDC NAS CUBI POINT
8960	8960	BDC NCS SAN MIGUEL
8961	8961	435 DENTAL SQ/CC-RAMSTEIN
8962	8962	65 MED OPS SQ/SGOD-LAJES FIELD
8963	8963	OL-A 52 DENTAL SQ/SGD-BITBURG
8964	8964	USAF DENTAL CLINIC HAHN
8965	8965	USAF DENTAL CLINIC WIESBADEN
8966	8966	USAF DENTAL CLINIC HELLENIKON
8967	8967	31 MDOS/SGOD-AVIANO
8968	8968	USAF DC CAMP NEW AMSTERDAM
8969	8969	USAF DENTAL CLINIC ANKARA
8970	8970	48 DENTAL SQ/CC-LAKENHEATH
8971	8971	USAF DENTAL CLINIC CHICKSANDS
8972	8972	35 MEDICAL GP/SGD-MISAWA
8973	8973	374 MEDICAL GP/SGD-YOKOTA
8974	8974	51 MEDICAL GP/SGD-OSAN
8975	8975	18 MEDICAL GP/SGD-KADENA
8976	8976	13th MEDICAL CENTER/SGD
8977	8977	AHC BRUSSELS
8978	8978	USAHC BERCHTESGADEN
8979	8979	AHC MUNICH
8980	8980	12th GEN DISP-GARMISCH
8981	8981	22nd MED DET-NEU ULM
8982	8982	AHC BAD AIBLING
8983	8983	5th GEN DISP-BAD TOELZ
8984	8984	18th MED DET-SCHWAEBISCH-HALL
8985	8985	191st MED DET-DUP ID SEE 1144
8986	8986	574th MED DET-BAD CANNSTATT
8987	8987	AHC PATCH BKS
8988	8988	757th MED DET-SCHWAEBISCH-GMD
8989	8989	762nd MED DET-GOEPPINGEN
8990	8990	9th MED DET-HEILBRONN
8991	8991	118th MED DET-BAD HERSFELD
8992	8992	AHC DEXHEIM
8993	8993	17th MED DET-GELNHAUSEN
8994	8994	20th MED DET-FULDA
8995	8995	AHC HANAU
8996	8996	AHC BUTZBACH
8997	8997	279th STA HOSP-MAINZ
8998	8998	AHC DARMSTADT
8999	8999	733rd MED DET-BUTZBACH
9067	9067	WRNMMC
9990	9990	TMA TRAINING ARMY MTF
9991	9991	AIR FORCE TESTING AND TRAINING
